Customer_ID,Customer_Name,Age,Occupation,City,Annual_Income,Credit_Score,Total_Accounts,Total_Balance
325512,Client_25511,44.0,Student,Mumbai,44324.14,832,0.0,0.0
325513,Client_25512,65.0,Salaried,Jaipur,113118.3,754,3.0,50760.4
325514,Client_25513,44.0,Retired,Kolkata,43914.96,740,0.0,0.0
325515,Client_25514,70.0,Self Employed,Bengaluru,98938.06,699,0.0,0.0
325516,Client_25515,54.0,Student,Jaipur,61880.4,647,1.0,15842.53
325517,Client_25516,31.0,Self Employed,Mumbai,116449.62,760,1.0,9059.33
325518,Client_25517,38.0,Salaried,Mumbai,121319.07,787,0.0,0.0
325519,Client_25518,27.0,Business,Delhi,69587.29,715,0.0,0.0
325520,Client_25519,52.0,Salaried,Chennai,104932.28,758,3.0,62227.56
325521,Client_25520,41.0,Self Employed,Bengaluru,64455.39,647,2.0,31109.29
325522,Client_25521,47.0,Self Employed,Chennai,201919.22,647,1.0,26015.26
325523,Client_25522,31.0,Self Employed,Delhi,46687.03,638,2.0,20186.9
325524,Client_25523,25.0,Salaried,Kolkata,142044.41,780,3.0,44617.23
325525,Client_25524,49.0,Business,Jaipur,99561.05,768,0.0,0.0
325526,Client_25525,25.0,Self Employed,Jaipur,125605.36,758,1.0,4807.82
325527,Client_25526,75.0,Salaried,Bengaluru,127333.85,661,0.0,0.0
325528,Client_25527,71.0,Business,Chennai,38673.45,755,2.0,30686.28
325529,Client_25528,65.0,Salaried,Mumbai,93063.87,892,0.0,0.0
325530,Client_25529,56.0,Business,Jaipur,87075.89,806,2.0,87642.97
325531,Client_25530,20.0,Retired,Pune,62800.8,737,0.0,0.0
325532,Client_25531,65.0,Salaried,Mumbai,39695.01,701,0.0,0.0
325533,Client_25532,72.0,Retired,Jaipur,62931.78,709,0.0,0.0
325534,Client_25533,47.0,Business,Kolkata,82807.09,820,1.0,19219.73
325535,Client_25534,56.0,Business,Pune,25324.39,598,2.0,16438.35
325536,Client_25535,49.0,Self Employed,Mumbai,117517.38,573,2.0,17624.809999999998
325537,Client_25536,18.0,Retired,Pune,218770.35,690,1.0,5658.51
325538,Client_25537,28.0,Business,Delhi,57849.65,780,3.0,24658.64
325539,Client_25538,55.0,Retired,Mumbai,230317.41,693,0.0,0.0
325540,Client_25539,40.0,Self Employed,Jaipur,44782.37,710,0.0,0.0
325541,Client_25540,67.0,Student,Kolkata,48760.01,758,0.0,0.0
325542,Client_25541,71.0,Student,Jaipur,37526.47,801,1.0,8767.69
325543,Client_25542,52.0,Business,Delhi,106196.11,582,0.0,0.0
325544,Client_25543,70.0,Business,Chennai,26822.2,592,3.0,38597.57
325545,Client_25544,71.0,Business,Pune,101398.34,598,2.0,28061.66
325546,Client_25545,70.0,Business,Bengaluru,83936.03,598,1.0,10653.1
325547,Client_25546,52.0,Retired,Bengaluru,75555.95,765,0.0,0.0
325548,Client_25547,64.0,Business,Jaipur,47314.65,618,2.0,43775.93
325549,Client_25548,72.0,Student,Bengaluru,35116.41,664,1.0,3965.45
325550,Client_25549,61.0,Undefined,Bengaluru,54806.16,817,0.0,0.0
325551,Client_25550,43.0,Retired,Mumbai,64711.01,777,1.0,13817.83
325552,Client_25551,73.0,Undefined,Chennai,42512.67,788,3.0,37787.99
325553,Client_25552,19.0,Student,Pune,56268.32,709,0.0,0.0
325554,Client_25553,62.0,Salaried,Jaipur,70223.07,870,0.0,0.0
325555,Client_25554,57.0,Self Employed,Kolkata,45309.91,665,0.0,0.0
325556,Client_25555,57.0,Business,Bengaluru,39769.49,688,0.0,0.0
325557,Client_25556,20.0,Retired,Jaipur,45683.29,703,2.0,29019.23
325558,Client_25557,45.0,Retired,Bengaluru,98452.74,652,1.0,21837.5
325559,Client_25558,53.0,Self Employed,Bengaluru,50829.37,804,3.0,15346.64
325560,Client_25559,65.0,Retired,Delhi,24925.72,761,2.0,34368.88
325561,Client_25560,73.0,Salaried,Chennai,176786.2,562,1.0,13157.62
325562,Client_25561,49.0,Business,Pune,48983.67,694,1.0,26067.4
325563,Client_25562,73.0,Business,Kolkata,133405.16,710,1.0,17632.44
325564,Client_25563,54.0,Self Employed,Mumbai,74943.47,748,2.0,80499.93
325565,Client_25564,37.0,Student,Kolkata,72205.28,726,5.0,48575.44
325566,Client_25565,30.0,Salaried,Kolkata,194711.32,571,0.0,0.0
325567,Client_25566,60.0,Business,Kolkata,87525.42,716,2.0,6469.37
325568,Client_25567,33.0,Salaried,Chennai,80173.27,640,1.0,131059.09
325569,Client_25568,37.0,Salaried,Kolkata,45701.22,679,1.0,12680.11
325570,Client_25569,71.0,Self Employed,Pune,142768.09,689,1.0,13898.5
325571,Client_25570,26.0,Salaried,Chennai,53465.89,671,1.0,29819.53
325572,Client_25571,29.0,Student,Bengaluru,55959.05,690,1.0,14764.79
325573,Client_25572,35.0,Salaried,Delhi,58039.6,811,2.0,23067.379999999997
325574,Client_25573,27.0,Self Employed,Delhi,52088.4,755,0.0,0.0
325575,Client_25574,23.0,Business,Delhi,75111.56,765,2.0,39321.03
325576,Client_25575,74.0,Business,Pune,63091.12,622,0.0,0.0
325577,Client_25576,65.0,Business,Pune,105820.87,729,0.0,0.0
325578,Client_25577,18.0,Retired,Chennai,75595.72,743,0.0,0.0
325579,Client_25578,51.0,Business,Bengaluru,127881.99,801,1.0,3424.39
325580,Client_25579,66.0,Student,Kolkata,35121.58,634,1.0,6382.58
325581,Client_25580,43.0,Business,Chennai,53298.78,721,1.0,24850.16
325582,Client_25581,70.0,Student,Bengaluru,72186.44,700,3.0,98060.59
325583,Client_25582,53.0,Business,Delhi,68628.96,754,1.0,26638.06
325584,Client_25583,48.0,Student,Jaipur,74783.84,790,0.0,0.0
325585,Client_25584,24.0,Salaried,Mumbai,31674.08,764,2.0,79488.02
325586,Client_25585,41.0,Salaried,Jaipur,70316.24,713,1.0,31684.2
325587,Client_25586,40.0,Student,Mumbai,85359.79,868,1.0,24320.75
325588,Client_25587,59.0,Self Employed,Chennai,61483.57,747,0.0,0.0
325589,Client_25588,39.0,Salaried,Jaipur,37298.45,661,2.0,32611.92
325590,Client_25589,62.0,Retired,Mumbai,56245.56,577,3.0,47029.909999999996
325591,Client_25590,56.0,Salaried,Chennai,51997.36,844,1.0,13496.91
325592,Client_25591,39.0,Business,Kolkata,69922.83,670,1.0,11453.47
325593,Client_25592,59.0,Salaried,Delhi,30734.54,639,1.0,10575.67
325594,Client_25593,27.0,Salaried,Chennai,81001.89,873,1.0,11424.38
325595,Client_25594,24.0,Retired,Kolkata,47935.59,785,1.0,4665.06
325596,Client_25595,42.0,Self Employed,Mumbai,39672.41,795,3.0,54433.95
325597,Client_25596,38.0,Student,Jaipur,28062.34,769,2.0,30500.019999999997
325598,Client_25597,38.0,Retired,Pune,120915.83,666,0.0,0.0
325599,Client_25598,18.0,Student,Jaipur,131408.37,670,0.0,0.0
325600,Client_25599,46.0,Business,Mumbai,82399.88,622,2.0,20419.47
325601,Client_25600,40.0,Business,Pune,59956.65,714,1.0,48303.97
325602,Client_25601,43.0,Retired,Bengaluru,61261.25,801,0.0,0.0
325603,Client_25602,25.0,Retired,Chennai,161122.27,792,4.0,74462.04000000001
325604,Client_25603,71.0,Student,Chennai,61012.38,798,1.0,6328.71
325605,Client_25604,31.0,Business,Bengaluru,90027.84,606,1.0,11068.46
325606,Client_25605,22.0,Business,Kolkata,103650.41,595,0.0,0.0
325607,Client_25606,54.0,Student,Pune,76664.65,655,3.0,48767.509999999995
325608,Client_25607,30.0,Retired,Jaipur,88603.74,757,3.0,75748.18
325609,Client_25608,70.0,Business,Jaipur,172120.36,679,1.0,96373.66
325610,Client_25609,23.0,Self Employed,Kolkata,42878.84,711,0.0,0.0
325611,Client_25610,43.0,Business,Bengaluru,183992.18,729,1.0,9037.49
325612,Client_25611,50.0,Retired,Chennai,35910.2,739,3.0,47920.57
325613,Client_25612,24.0,Student,Bengaluru,84622.37,607,0.0,0.0
325614,Client_25613,43.0,Business,Bengaluru,51279.38,744,1.0,3668.51
325615,Client_25614,42.0,Self Employed,Pune,34004.52,762,2.0,23555.6
325616,Client_25615,22.0,Business,Pune,122556.63,680,2.0,27357.47
325617,Client_25616,35.0,Salaried,Pune,64834.32,766,1.0,4012.76
325618,Client_25617,64.0,Salaried,Kolkata,169723.94,745,2.0,28643.980000000003
325619,Client_25618,68.0,Student,Chennai,36184.52,678,1.0,4987.25
325620,Client_25619,18.0,Self Employed,Jaipur,43859.51,744,0.0,0.0
325621,Client_25620,57.0,Salaried,Kolkata,109835.21,773,0.0,0.0
325622,Client_25621,48.0,Business,Mumbai,36970.84,588,2.0,4212.93
325623,Client_25622,35.0,Retired,Kolkata,160788.12,707,2.0,10494.6
325624,Client_25623,37.0,Retired,Mumbai,63925.59,812,3.0,85831.44
325625,Client_25624,32.0,Student,Kolkata,47468.89,636,1.0,11386.42
325626,Client_25625,24.0,Student,Chennai,64816.29,710,2.0,14942.400000000001
325627,Client_25626,44.0,Business,Delhi,67802.1,713,1.0,21526.98
325628,Client_25627,73.0,Business,Chennai,48485.08,877,4.0,59909.22
325629,Client_25628,31.0,Self Employed,Chennai,63961.53,449,0.0,0.0
325630,Client_25629,67.0,Business,Bengaluru,41987.96,723,0.0,0.0
325631,Client_25630,18.0,Retired,Pune,52408.41,759,0.0,0.0
325632,Client_25631,74.0,Student,Bengaluru,73713.56,761,1.0,8854.22
325633,Client_25632,49.0,Retired,Delhi,96229.46,643,0.0,0.0
325634,Client_25633,46.0,Student,Delhi,61126.43,816,2.0,71212.54000000001
325635,Client_25634,55.0,Retired,Bengaluru,32016.72,695,1.0,35705.1
325636,Client_25635,30.0,Self Employed,Kolkata,30377.1,610,1.0,3007.59
325637,Client_25636,23.0,Student,Jaipur,68872.95,629,0.0,0.0
325638,Client_25637,73.0,Retired,Jaipur,66577.96,749,0.0,0.0
325639,Client_25638,56.0,Self Employed,Bengaluru,23602.37,725,4.0,126278.2
325640,Client_25639,31.0,Retired,Kolkata,112616.04,620,3.0,44272.5
325641,Client_25640,56.0,Salaried,Delhi,41500.97,780,0.0,0.0
325642,Client_25641,52.0,Business,Mumbai,81099.7,714,0.0,0.0
325643,Client_25642,40.0,Salaried,Jaipur,128317.09,764,0.0,0.0
325644,Client_25643,66.0,Student,Bengaluru,79102.55,761,2.0,8902.57
325645,Client_25644,21.0,Business,Delhi,131948.46,819,2.0,45199.31
325646,Client_25645,29.0,Student,Pune,24840.88,810,2.0,9841.28
325647,Client_25646,38.0,Student,Mumbai,93522.86,673,0.0,0.0
325648,Client_25647,54.0,Student,Delhi,57871.63,800,4.0,16419.45
325649,Client_25648,33.0,Salaried,Kolkata,243546.03,846,2.0,38241.68
325650,Client_25649,24.0,Salaried,Mumbai,28648.15,757,1.0,3126.25
325651,Client_25650,28.0,Business,Delhi,71526.63,731,2.0,14464.98
325652,Client_25651,63.0,Salaried,Chennai,94240.04,731,1.0,6528.56
325653,Client_25652,46.0,Student,Bengaluru,62313.04,645,1.0,10266.67
325654,Client_25653,32.0,Business,Mumbai,91109.43,719,2.0,7785.93
325655,Client_25654,31.0,Salaried,Jaipur,26270.85,688,2.0,33647.159999999996
325656,Client_25655,49.0,Salaried,Bengaluru,101484.2,781,0.0,0.0
325657,Client_25656,55.0,Student,Kolkata,44117.1,623,2.0,111239.59
325658,Client_25657,21.0,Salaried,Mumbai,66351.3,755,2.0,22912.53
325659,Client_25658,28.0,Retired,Kolkata,94048.94,810,1.0,10911.27
325660,Client_25659,75.0,Self Employed,Pune,132093.71,659,1.0,39977.95
325661,Client_25660,28.0,Salaried,Jaipur,48166.12,709,1.0,2501.8
325662,Client_25661,73.0,Retired,Bengaluru,87735.22,624,0.0,0.0
325663,Client_25662,22.0,Self Employed,Mumbai,52744.98,847,1.0,5577.87
325664,Client_25663,71.0,Self Employed,Bengaluru,81538.78,792,1.0,11278.93
325665,Client_25664,66.0,Business,Bengaluru,85251.87,834,1.0,14627.38
325666,Client_25665,48.0,Self Employed,Pune,49080.75,773,0.0,0.0
325667,Client_25666,21.0,Salaried,Chennai,57004.05,754,1.0,4576.18
325668,Client_25667,58.0,Retired,Bengaluru,15504.31,744,0.0,0.0
325669,Client_25668,28.0,Student,Kolkata,78823.36,721,4.0,30752.760000000002
325670,Client_25669,41.0,Self Employed,Mumbai,47984.7,530,2.0,39522.8
325671,Client_25670,75.0,Business,Bengaluru,99360.81,717,2.0,73684.47
325672,Client_25671,22.0,Salaried,Mumbai,64998.84,748,1.0,10832.98
325673,Client_25672,39.0,Student,Jaipur,72912.97,669,2.0,20041.35
325674,Client_25673,48.0,Business,Delhi,76808.0,714,0.0,0.0
325675,Client_25674,29.0,Business,Chennai,35532.36,684,0.0,0.0
325676,Client_25675,65.0,Self Employed,Chennai,66008.24,676,1.0,3015.81
325677,Client_25676,41.0,Student,Mumbai,50143.04,828,2.0,17662.24
325678,Client_25677,45.0,Student,Kolkata,57666.18,737,0.0,0.0
325679,Client_25678,21.0,Retired,Pune,60212.44,835,0.0,0.0
325680,Client_25679,70.0,Salaried,Delhi,84668.09,746,0.0,0.0
325681,Client_25680,43.0,Student,Mumbai,65176.39,746,0.0,0.0
325682,Client_25681,27.0,Salaried,Chennai,51304.56,720,2.0,13728.02
325683,Client_25682,56.0,Student,Delhi,111768.97,674,2.0,33416.55
325684,Client_25683,25.0,Retired,Bengaluru,81351.54,773,1.0,2518.89
325685,Client_25684,51.0,Student,Delhi,48036.07,608,1.0,5332.59
325686,Client_25685,36.0,Business,Kolkata,27282.05,667,1.0,98852.88
325687,Client_25686,60.0,Business,Jaipur,58136.52,797,2.0,20074.77
325688,Client_25687,30.0,Self Employed,Mumbai,43924.55,779,0.0,0.0
325689,Client_25688,73.0,Self Employed,Pune,63382.26,645,2.0,22778.49
325690,Client_25689,69.0,Retired,Jaipur,19531.98,709,0.0,0.0
325691,Client_25690,43.0,Student,Delhi,103791.07,750,3.0,48290.880000000005
325692,Client_25691,45.0,Student,Jaipur,95734.08,788,1.0,10532.4
325693,Client_25692,21.0,Retired,Pune,114914.54,769,2.0,111488.7
325694,Client_25693,53.0,Salaried,Kolkata,39553.42,747,1.0,29868.12
325695,Client_25694,24.0,Business,Delhi,61817.28,720,2.0,3716.23
325696,Client_25695,68.0,Business,Pune,61299.99,800,3.0,37439.29
325697,Client_25696,49.0,Retired,Pune,94210.56,797,1.0,12956.0
325698,Client_25697,42.0,Business,Jaipur,55494.01,738,5.0,59619.93
325699,Client_25698,55.0,Salaried,Mumbai,63848.42,604,1.0,119243.39
325700,Client_25699,19.0,Self Employed,Chennai,46401.68,720,1.0,11943.35
325701,Client_25700,51.0,Self Employed,Mumbai,103131.02,692,0.0,0.0
325702,Client_25701,29.0,Student,Jaipur,52211.74,717,1.0,17263.15
325703,Client_25702,62.0,Retired,Pune,99366.52,631,1.0,17049.21
325704,Client_25703,58.0,Self Employed,Kolkata,103854.27,835,1.0,8880.83
325705,Client_25704,57.0,Retired,Chennai,37956.95,723,1.0,12965.46
325706,Client_25705,50.0,Student,Pune,65502.27,767,2.0,6977.68
325707,Client_25706,38.0,Business,Kolkata,77396.16,826,2.0,11592.42
325708,Client_25707,55.0,Salaried,Kolkata,31421.12,860,3.0,14073.42
325709,Client_25708,37.0,Student,Pune,20300.25,754,2.0,6121.73
325710,Client_25709,57.0,Business,Delhi,42808.88,647,4.0,65373.66
325711,Client_25710,36.0,Salaried,Chennai,107500.68,800,3.0,30271.64
325712,Client_25711,18.0,Retired,Mumbai,104084.58,599,0.0,0.0
325713,Client_25712,71.0,Business,Chennai,17998.13,694,3.0,39137.37
325714,Client_25713,34.0,Student,Kolkata,62003.71,717,0.0,0.0
325715,Client_25714,31.0,Self Employed,Bengaluru,152408.74,777,4.0,29296.87
325716,Client_25715,34.0,Business,Jaipur,100766.16,697,2.0,21677.76
325717,Client_25716,26.0,Self Employed,Pune,31750.02,709,3.0,76229.57
325718,Client_25717,65.0,Salaried,Chennai,86173.1,654,2.0,20053.760000000002
325719,Client_25718,55.0,Self Employed,Bengaluru,71140.45,661,1.0,3537.23
325720,Client_25719,36.0,Salaried,Pune,93585.53,770,2.0,10137.48
325721,Client_25720,26.0,Retired,Mumbai,110798.77,797,0.0,0.0
325722,Client_25721,19.0,Student,Bengaluru,40724.29,692,1.0,8559.78
325723,Client_25722,35.0,Salaried,Bengaluru,53758.12,753,0.0,0.0
325724,Client_25723,22.0,Business,Pune,37039.46,769,1.0,4934.77
325725,Client_25724,52.0,Self Employed,Jaipur,39554.41,736,3.0,16978.96
325726,Client_25725,30.0,Business,Chennai,124058.78,806,1.0,8517.0
325727,Client_25726,52.0,Salaried,Mumbai,46770.32,678,1.0,30090.36
325728,Client_25727,31.0,Self Employed,Pune,117609.53,842,0.0,0.0
325729,Client_25728,35.0,Business,Kolkata,54893.04,748,0.0,0.0
325730,Client_25729,71.0,Business,Bengaluru,44783.6,781,0.0,0.0
325731,Client_25730,48.0,Business,Jaipur,107316.42,707,1.0,9548.42
325732,Client_25731,54.0,Self Employed,Jaipur,21126.13,860,4.0,17817.47
325733,Client_25732,67.0,Student,Mumbai,109372.36,824,1.0,3522.45
325734,Client_25733,18.0,Salaried,Kolkata,65726.07,676,2.0,9142.72
325735,Client_25734,60.0,Salaried,Kolkata,31669.69,754,2.0,11987.11
325736,Client_25735,64.0,Student,Pune,57967.7,716,1.0,12174.68
325737,Client_25736,22.0,Business,Pune,73425.02,643,2.0,11218.9
325738,Client_25737,25.0,Self Employed,Chennai,67024.54,756,0.0,0.0
325739,Client_25738,33.0,Business,Kolkata,47480.04,713,1.0,14025.12
325740,Client_25739,30.0,Student,Kolkata,209632.17,716,0.0,0.0
325741,Client_25740,40.0,Self Employed,Bengaluru,41484.31,778,1.0,16796.92
325742,Client_25741,36.0,Retired,Chennai,110917.49,826,2.0,123661.76999999999
325743,Client_25742,25.0,Student,Pune,52593.42,678,2.0,15984.82
325744,Client_25743,59.0,Student,Chennai,125646.2,616,1.0,13262.66
325745,Client_25744,20.0,Salaried,Jaipur,87560.93,726,0.0,0.0
325746,Client_25745,24.0,Retired,Mumbai,58033.87,673,1.0,758.0
325747,Client_25746,68.0,Self Employed,Delhi,25893.4,852,2.0,26670.89
325748,Client_25747,29.0,Retired,Kolkata,166603.53,805,3.0,15602.65
325749,Client_25748,39.0,Retired,Kolkata,38359.1,707,1.0,5173.59
325750,Client_25749,56.0,Business,Jaipur,69413.11,900,1.0,173270.97
325751,Client_25750,38.0,Student,Kolkata,117137.23,687,4.0,276206.12
325752,Client_25751,44.0,Self Employed,Chennai,59723.14,717,0.0,0.0
325753,Client_25752,54.0,Business,Mumbai,268998.17,591,3.0,39977.28
325754,Client_25753,58.0,Retired,Pune,38389.35,728,2.0,13046.29
325755,Client_25754,65.0,Student,Delhi,44983.47,671,2.0,40227.81
325756,Client_25755,34.0,Business,Mumbai,139095.07,629,2.0,45243.4
325757,Client_25756,37.0,Salaried,Jaipur,87368.47,725,1.0,3127.35
325758,Client_25757,45.0,Business,Kolkata,59485.5,760,0.0,0.0
325759,Client_25758,41.0,Salaried,Jaipur,71046.84,718,4.0,40418.59
325760,Client_25759,55.0,Salaried,Pune,45695.17,702,2.0,17080.09
325761,Client_25760,42.0,Business,Bengaluru,69214.22,850,2.0,10505.83
325762,Client_25761,42.0,Business,Jaipur,98300.11,723,0.0,0.0
325763,Client_25762,21.0,Retired,Pune,152418.27,704,2.0,24795.6
325764,Client_25763,43.0,Salaried,Jaipur,93597.06,698,2.0,35748.32
325765,Client_25764,39.0,Business,Mumbai,56668.36,824,1.0,10481.27
325766,Client_25765,41.0,Retired,Kolkata,73278.25,737,2.0,26204.03
325767,Client_25766,56.0,Student,Delhi,41784.02,752,1.0,7859.25
325768,Client_25767,20.0,Retired,Chennai,49574.78,710,1.0,19886.17
325769,Client_25768,39.0,Salaried,Kolkata,47777.49,804,2.0,29034.41
325770,CLIENT_25769,26.0,Business,Delhi,71256.13,705,2.0,6231.51
325771,Client_25770,61.0,Retired,Chennai,68390.48,802,0.0,0.0
325772,Client_25771,38.0,Business,Bengaluru,50022.53,596,1.0,9058.78
325773,Client_25772,50.0,Business,Jaipur,31174.45,703,1.0,84457.29
325774,Client_25773,51.0,Student,Delhi,113690.99,833,0.0,0.0
325775,Client_25774,42.0,Retired,Kolkata,51201.38,644,0.0,0.0
325776,Client_25775,67.0,Retired,Delhi,51149.9,802,2.0,29871.270000000004
325777,Client_25776,37.0,Retired,Bengaluru,66404.03,728,0.0,0.0
325778,Client_25777,54.0,Business,Kolkata,96234.09,632,2.0,8248.17
325779,Client_25778,74.0,Self Employed,Mumbai,165956.27,664,0.0,0.0
325780,Client_25779,18.0,Retired,Delhi,18821.8,673,1.0,11828.61
325781,Client_25780,65.0,Salaried,Kolkata,104226.45,761,0.0,0.0
325782,Client_25781,61.0,Retired,Delhi,42212.97,688,0.0,0.0
325783,Client_25782,69.0,Salaried,Jaipur,43290.94,737,3.0,30913.25
325784,Client_25783,57.0,Student,Delhi,74370.88,801,1.0,2374.81
325785,Client_25784,19.0,Student,Mumbai,96631.23,803,3.0,25499.61
325786,Client_25785,34.0,Salaried,Pune,128421.94,865,1.0,4777.23
325787,Client_25786,53.0,Retired,Bengaluru,43476.76,764,1.0,12637.82
325788,Client_25787,68.0,Salaried,Pune,74363.1,689,1.0,10728.52
325789,Client_25788,41.0,Retired,Pune,37615.04,734,2.0,37119.27
325790,Client_25789,73.0,Business,Pune,51320.49,692,2.0,48933.05
325791,Client_25790,72.0,Business,Bengaluru,88618.04,727,1.0,4390.14
325792,Client_25791,70.0,Student,Chennai,83427.57,694,2.0,5216.57
325793,Client_25792,53.0,Student,Bengaluru,72048.74,665,2.0,26662.82
325794,Client_25793,66.0,Retired,Kolkata,54046.67,738,0.0,0.0
325795,Client_25794,33.0,Salaried,Delhi,51092.17,837,1.0,9667.68
325796,Client_25795,50.0,Self Employed,Kolkata,55320.52,675,1.0,5337.68
325797,Client_25796,34.0,Self Employed,Bengaluru,122248.41,900,1.0,22504.34
325798,Client_25797,55.0,Self Employed,Delhi,126174.06,809,0.0,0.0
325799,Client_25798 ,59.0,Business,Delhi,39455.68,704,0.0,0.0
325800,Client_25799,62.0,Self Employed,Pune,41906.92,778,3.0,31289.07
325801,Client_25800,22.0,Student,Pune,78941.57,703,3.0,38299.57
325802,Client_25801,46.0,Self Employed,Mumbai,216285.94,703,3.0,92573.03
325803,Client_25802,39.0,Self Employed,Jaipur,39056.4,688,1.0,2070.75
325804,Client_25803,66.0,Salaried,Jaipur,50143.81,722,0.0,0.0
325805,CLIENT_25804,28.0,Salaried,Delhi,71820.96,613,1.0,32019.3
325806,Client_25805,57.0,Student,Jaipur,38021.51,788,1.0,12591.88
325807,Client_25806,21.0,Business,Delhi,45584.76,777,2.0,31409.37
325808,Client_25807,29.0,Salaried,Delhi,97278.25,823,1.0,3920.28
325809,Client_25808,19.0,Business,Chennai,54441.99,725,2.0,3745.8599999999997
325810,Client_25809,24.0,Student,Mumbai,128757.09,695,5.0,77361.23999999999
325811,Client_25810,65.0,Salaried,Jaipur,40326.55,769,0.0,0.0
325812,Client_25811,39.0,Salaried,Jaipur,87674.29,590,0.0,0.0
325813,Client_25812,21.0,Salaried,Bengaluru,105681.27,755,1.0,18396.96
325814,Client_25813,54.0,Business,Bengaluru,20274.64,665,1.0,5287.81
325815,Client_25814,49.0,Self Employed,Mumbai,41689.8,872,1.0,3193.3
325816,Client_25815,35.0,Student,Kolkata,72850.35,666,1.0,850.21
325817,Client_25816,37.0,Business,Kolkata,76566.46,754,0.0,0.0
325818,Client_25817,42.0,Business,Jaipur,63570.65,755,1.0,7510.17
325819,Client_25818,18.0,Business,Delhi,40881.9,785,1.0,7768.44
325820,Client_25819,49.0,Self Employed,Bengaluru,48363.74,753,0.0,0.0
325821,Client_25820,18.0,Student,Mumbai,38661.99,639,3.0,36599.229999999996
325822,Client_25821,53.0,Self Employed,Bengaluru,48353.78,731,0.0,0.0
325823,Client_25822,75.0,Retired,Mumbai,32902.63,651,1.0,32650.73
325824,Client_25823,47.0,Self Employed,Delhi,50462.21,828,0.0,0.0
325825,Client_25824,41.0,Student,Kolkata,25711.39,711,1.0,7623.89
325826,Client_25825,66.0,Business,Chennai,161682.69,869,1.0,13372.53
325827,Client_25826,58.0,Student,Delhi,43574.46,742,1.0,24983.23
325828,Client_25827,36.0,Retired,Delhi,80511.39,749,0.0,0.0
325829,Client_25828,28.0,Salaried,Mumbai,53562.18,760,2.0,23503.350000000002
325830,Client_25829,54.0,Self Employed,Chennai,42903.03,652,0.0,0.0
325831,Client_25830,31.0,Salaried,Pune,48935.35,753,3.0,28945.1
325832,Client_25831,39.0,Business,Kolkata,24391.54,643,1.0,7197.93
325833,Client_25832,67.0,Student,Pune,63423.44,769,0.0,0.0
325834,Client_25833,69.0,Business,Mumbai,65088.09,619,1.0,3248.93
325835,Client_25834 ,28.0,Salaried,Kolkata,49550.18,632,4.0,21789.420000000002
325836,Client_25835,41.0,Salaried,Pune,70505.46,758,2.0,21534.03
325837,Client_25836,34.0,Self Employed,Mumbai,48528.09,604,2.0,10971.44
325838,Client_25837,56.0,Retired,Pune,54017.28,692,1.0,28399.87
325839,Client_25838,67.0,Student,Jaipur,29674.56,771,0.0,0.0
325840,Client_25839,62.0,Business,Delhi,32071.02,767,2.0,9725.4
325841,Client_25840,34.0,Self Employed,Chennai,118357.25,644,2.0,84496.86
325842,Client_25841,19.0,Business,Kolkata,70676.56,690,0.0,0.0
325843,Client_25842,65.0,Self Employed,Jaipur,52074.56,669,2.0,26423.51
325844,Client_25843,44.0,Business,Bengaluru,24809.11,855,0.0,0.0
325845,Client_25844,74.0,Retired,Bengaluru,52513.5,732,1.0,9706.09
325846,Client_25845,75.0,Self Employed,Mumbai,47914.76,662,2.0,10072.55
325847,Client_25846,30.0,Business,Pune,59753.01,617,0.0,0.0
325848,Client_25847,34.0,Student,Bengaluru,90731.48,552,2.0,18440.15
325849,Client_25848,53.0,Business,Jaipur,40880.48,774,1.0,34836.9
325850,Client_25849,51.0,Self Employed,Kolkata,67623.34,660,1.0,16424.18
325851,Client_25850,72.0,Retired,Bengaluru,37698.58,782,1.0,5552.68
325852,Client_25851,70.0,Retired,Pune,53219.68,742,3.0,32490.760000000002
325853,Client_25852,63.0,Salaried,Jaipur,45685.86,700,0.0,0.0
325854,Client_25853,29.0,Self Employed,Mumbai,11362.58,677,5.0,80904.24
325855,Client_25854,69.0,Self Employed,Kolkata,229173.21,654,3.0,22672.07
325856,Client_25855,69.0,Salaried,Mumbai,82469.92,770,0.0,0.0
325857,Client_25856,72.0,Student,Delhi,44412.51,696,1.0,7937.45
325858,Client_25857,75.0,Business,Bengaluru,61676.41,757,1.0,5419.99
325859,Client_25858,68.0,Business,Bengaluru,115497.8,736,2.0,46574.61
325860,Client_25859,75.0,Salaried,Jaipur,71233.35,870,4.0,45372.58
325861,Client_25860,61.0,Student,Jaipur,57800.47,680,0.0,0.0
325862,Client_25861,22.0,Salaried,Pune,159250.77,690,0.0,0.0
325863,Client_25862,48.0,Retired,Kolkata,70672.41,798,0.0,0.0
325864,Client_25863,57.0,Self Employed,Jaipur,84488.14,657,1.0,3847.0
325865,Client_25864,63.0,Business,Delhi,61426.28,688,0.0,0.0
325866,Client_25865,25.0,Student,Pune,91316.31,682,1.0,12709.02
325867,Client_25866,46.0,Salaried,Chennai,16066.69,646,1.0,13551.33
325868,Client_25867,47.0,Student,Mumbai,58798.31,689,1.0,6479.36
325869,Client_25868,35.0,Salaried,Kolkata,38409.2,738,0.0,0.0
325870,Client_25869,23.0,Business,Bengaluru,153417.28,598,2.0,31472.45
325871,Client_25870,22.0,Business,Chennai,103657.48,648,2.0,12050.21
