Customer_ID,Customer_Name,Age,Occupation,City,Annual_Income,Credit_Score
316928,Client_16927,33.0,Student,Jaipur,46106.89,745
316929,Client_16928,22.0,Self Employed,Bengaluru,139800.5,660
316930,Client_16929,38.0,Self Employed,Mumbai,107538.66,786
316931,Client_16930,19.0,Business,Kolkata,31162.49,760
316932,Client_16931,22.0,Business,Bengaluru,43153.36,661
316933,Client_16932,20.0,Student,Pune,59761.32,677
316934,Client_16933,43.0,Salaried,Jaipur,124051.34,709
316935,Client_16934,64.0,Self Employed,Delhi,123434.39,637
316936,Client_16935,58.0,Business,Chennai,51231.81,746
316937,Client_16936,57.0,Business,Bengaluru,41861.61,762
316938,Client_16937,29.0,Student,Jaipur,19108.36,778
316939,Client_16938,18.0,Student,Bengaluru,64641.5,660
316940,Client_16939,49.0,Salaried,Chennai,65416.61,796
316941,Client_16940,66.0,Salaried,Mumbai,69506.15,703
316942,Client_16941,39.0,Business,Jaipur,54504.88,718
316943,Client_16942,56.0,Business,Kolkata,79950.76,726
316944,Client_16943,34.0,Student,Jaipur,59963.83,822
316945,Client_16944,72.0,Student,Kolkata,44593.51,727
316946,,34.0,Student,Bengaluru,32260.56,747
316947,Client_16946,43.0,Retired,Delhi,64394.09,661
316948,Client_16947,27.0,Student,Kolkata,43940.62,695
316949,Client_16948,24.0,Retired,Jaipur,49943.41,692
316950,Client_16949,34.0,Business,Jaipur,79093.23,652
316951,Client_16950,69.0,Salaried,Chennai,54921.42,701
316952,Client_16951,36.0,Student,Pune,58498.67,689
316953,Client_16952,70.0,Student,Bengaluru,122334.31,737
316954,Client_16953,67.0,Self Employed,Chennai,21003.9,637
316955,Client_16954,56.0,Salaried,Bengaluru,74667.46,778
316956,Client_16955 ,43.0,Salaried,Bengaluru,48370.54,588
316957,Client_16956,30.0,Salaried,Kolkata,77082.6,642
316958,Client_16957,63.0,Self Employed,Pune,99202.05,568
316959,Client_16958,71.0,Salaried,Kolkata,79648.9,828
316960,Client_16959,38.0,Student,Mumbai,68054.16,757
316961,Client_16960,44.0,Salaried,Chennai,29507.16,793
316962,Client_16961,56.0,Business,Chennai,168412.62,777
316963,Client_16962,20.0,Student,Delhi,78197.9,783
316964,Client_16963,31.0,Retired,Bengaluru,75231.57,662
316965,Client_16964,50.0,Retired,Mumbai,106658.73,713
316966,Client_16965,69.0,Student,Delhi,90708.72,708
316967,Client_16966,72.0,Student,Bengaluru,50355.81,714
316968,Client_16967,44.0,BUSINESS ,Mumbai,75046.11,744
316969,Client_16968,42.0,Business,Jaipur,144416.19,793
316970,Client_16969,49.0,Self Employed,Jaipur,67059.63,683
316971,Client_16970,19.0,Salaried,Pune,64134.6,843
316972,Client_16971,32.0,Student,Bengaluru,116650.22,773
316973,Client_16972,28.0,Salaried,Mumbai,117087.56,748
316974,Client_16973,65.0,Business,Pune,246412.5,668
316975,Client_16974,56.0,Business,Jaipur,123406.95,662
316976,Client_16975,24.0,Self Employed,Chennai,63216.67,675
316977,Client_16976,25.0,Self Employed,Kolkata,63147.33,769
316978,Client_16977,49.0,Retired,Jaipur,175307.49,752
316979,Client_16978,42.0,Student,Delhi,173890.35,784
316980,Client_16979,38.0,Self Employed,Delhi,58878.83,731
316981,Client_16980,19.0,Student,Chennai,73463.67,828
316982,Client_16981,50.0,Self Employed,Kolkata,51503.26,805
316983,Client_16982,48.0,Salaried,Kolkata,67105.87,581
316984,Client_16983,42.0,Salaried,Mumbai,45281.8,606
316985,Client_16984,62.0,Student,Jaipur,112861.3,709
316986,Client_16985,23.0,Self Employed,Jaipur,73646.55,612
316987,Client_16986,39.0,Self Employed,Mumbai,25236.04,581
316988,Client_16987,39.0,Retired,Delhi,116668.94,768
316989,Client_16988,22.0,Business,Kolkata,94377.36,653
316990,Client_16989,63.0,Student,Mumbai,47005.44,816
316991,Client_16990,74.0,Student,Kolkata,51213.12,741
316992,Client_16991,46.0,Business,Kolkata,95387.28,667
316993,Client_16992,26.0,Salaried,Mumbai,40287.74,729
316994,Client_16993,50.0,Retired,Delhi,144633.56,772
316995,Client_16994,41.0,Business,Chennai,62475.76,823
316996,Client_16995,59.0,Student,Delhi,43538.47,656
316997,Client_16996,39.0,Self Employed,Jaipur,64570.59,809
316998,Client_16997,22.0,Business,Delhi,18569.2,814
316999,Client_16998,48.0,Business,Jaipur,179189.02,676
317000,Client_16999,44.0,Retired,Bengaluru,32211.32,701
317001,Client_17000,72.0,Student,Bengaluru,59617.64,773
317002,Client_17001,62.0,Student,Pune,70395.31,736
317003,Client_17002,72.0,Student,Kolkata,18645.82,635
317004,Client_17003,33.0,,Delhi,54871.12,865
317005,Client_17004,26.0,Salaried,Mumbai,36067.14,691
317006,Client_17005,31.0,Business,Kolkata,70752.79,663
317007,Client_17006,42.0,Student,Bengaluru,217440.86,715
317008,Client_17007,48.0,Business,Pune,43703.83,703
317009,Client_17008,33.0,Retired,Pune,126167.08,684
317010,Client_17009,22.0,Retired,Pune,91252.69,794
317011,Client_17010,24.0,Salaried,Bengaluru,114982.03,666
317012,Client_17011,44.0,Retired,Mumbai,86598.22,690
317013,Client_17012,71.0,Retired,Mumbai,58445.79,868
317014,Client_17013,62.0,Business,Bengaluru,19591.6,603
317015,Client_17014,26.0,Salaried,Mumbai,28352.08,732
317016,Client_17015,70.0,Student,Bengaluru,194118.78,643
317017,Client_17016,72.0,Self Employed,Bengaluru,24112.53,673
317018,Client_17017,21.0,Business,Pune,103132.03,748
317019,Client_17018,51.0,Salaried,Kolkata,102626.98,785
317020,Client_17019,33.0,Student,Pune,41711.98,667
317021,Client_17020,62.0,Retired,Chennai,31137.74,729
317022,Client_17021,46.0,Self Employed,Mumbai,49645.73,779
317023,Client_17022,59.0,Salaried,Bengaluru,101992.18,640
317024,Client_17023,62.0,Retired,Pune,101396.48,679
317025,Client_17024,55.0,Business,Chennai,34834.97,694
317026,Client_17025,54.0,Business,Jaipur,59376.57,659
317027,Client_17026,65.0,Business,Jaipur,27177.61,721
317028,Client_17027,31.0,Self Employed ,Jaipur,240954.85,609
317029,Client_17028,40.0,Self Employed,Bengaluru,127130.29,748
317030,Client_17029,45.0,Retired,Mumbai,106143.87,712
317031,Client_17030 ,28.0,Business,Bengaluru,86893.24,619
317032,Client_17031,31.0,Salaried,Bengaluru,71324.11,700
317033,Client_17032,33.0,Student,Delhi,74352.72,813
317034,Client_17033,19.0,Salaried,Kolkata,345530.02,792
317035,Client_17034,74.0,Salaried,Mumbai,105912.37,612
317036,Client_17035,65.0,Salaried,Pune,63758.17,710
317037,Client_17036,30.0,Business,Chennai,61646.96,803
317038,Client_17037,47.0,Self Employed,Chennai,54603.98,770
317039,Client_17038,58.0,Business,Delhi,27741.42,741
317040,Client_17039,43.0,Salaried,Delhi,163751.94,705
317041,Client_17040,61.0,Self Employed,Pune,129773.77,699
317042,Client_17041,26.0,Self Employed,Kolkata,66047.17,640
317043,Client_17042,22.0,Retired,Chennai,52782.78,695
317044,Client_17043,68.0,Business,Delhi,115233.71,830
317045,Client_17044,37.0,Self Employed,Jaipur,37793.66,731
317046,Client_17045,34.0,Self Employed,Kolkata,32833.65,816
317047,Client_17046,75.0,Self Employed,Mumbai,161031.91,718
317048,Client_17047,27.0,Self Employed,Bengaluru,98041.12,656
317049,Client_17048,57.0,Self Employed,Pune,35847.57,699
317050,Client_17049,27.0,Student,Bengaluru,358669.99,646
317051,Client_17050,67.0,Retired,Chennai,69130.0,709
317052,Client_17051,64.0,Salaried,Kolkata,94022.51,728
317053,Client_17052,28.0,Salaried,Mumbai,79395.97,610
317054,Client_17053,66.0,Retired,Kolkata,117959.26,714
317055,Client_17054,54.0,Self Employed,Delhi,102166.62,669
317056,Client_17055,55.0,Self Employed,Jaipur,78521.63,648
317057,Client_17056,29.0,Salaried,Delhi,155297.98,659
317058,Client_17057,61.0,Business,Kolkata,44514.14,839
317059,Client_17058,43.0,Self Employed,Jaipur,86718.31,801
317060,Client_17059,72.0,Business,Chennai,46684.36,689
317061,Client_17060,18.0,Business,Jaipur,91446.52,631
317062,Client_17061,31.0,Self Employed,Bengaluru,84946.86,639
317063,Client_17062,71.0,Business,Mumbai,32263.74,738
317064,Client_17063,51.0,Self Employed,Bengaluru,52707.66,673
317065,Client_17064,62.0,Retired,Jaipur,51130.33,754
317066,Client_17065,66.0,Retired,Mumbai,102406.7,726
317067,Client_17066,57.0,Student,Bengaluru,66200.42,793
317068,Client_17067,53.0,Self Employed,Jaipur,42612.32,840
317069,Client_17068,42.0,Self Employed,Pune,75630.15,784
317070,Client_17069,26.0,Salaried,Mumbai,83372.28,773
317071,Client_17070,26.0,Retired,Bengaluru,43872.23,743
317072,Client_17071,70.0,Student,Pune,62923.59,694
317073,Client_17072,70.0,Retired,Mumbai,72206.51,665
317074,Client_17073,55.0,Self Employed,Kolkata,80870.14,790
317075,Client_17074,66.0,Business,Chennai,76825.12,875
317076,Client_17075,44.0,Business,Bengaluru,80601.28,681
317077,Client_17076,55.0,Salaried,Jaipur,165128.66,829
317078,Client_17077,35.0,Retired,Delhi,131587.41,678
317079,Client_17078,22.0,Retired,Kolkata,93202.6,797
317080,Client_17079,49.0,Salaried,Delhi,35098.46,778
317081,Client_17080,61.0,Business,Jaipur,29254.63,738
317082,Client_17081,24.0,Retired,Delhi,39676.11,710
317083,Client_17082,67.0,Retired,Chennai,66731.23,838
317084,Client_17083,67.0,Retired,Pune,51044.2,744
317085,Client_17084,55.0,Salaried,Delhi,49148.04,816
317086,Client_17085,68.0,Retired,Chennai,58116.16,763
317087,Client_17086,41.0,Salaried,Chennai,109774.59,727
317088,Client_17087,50.0,Retired,Chennai,70333.06,607
317089,Client_17088,48.0,Salaried,Kolkata,84740.69,705
317090,Client_17089,58.0,Self Employed,Delhi,38743.38,762
317091,Client_17090,28.0,Salaried,Kolkata,107058.47,747
317092,Client_17091,,Retired,Jaipur,160712.46,699
317093,Client_17092,22.0,Self Employed,Pune,68407.55,768
317094,Client_17093,20.0,Student,Pune,45819.95,750
317095,Client_17094,38.0,Business,Chennai,28899.99,732
317096,Client_17095,63.0,Salaried,Pune,64847.17,528
317097,Client_17096,51.0,Salaried,Pune,87175.26,849
317098,Client_17097,33.0,Self Employed,Delhi,169265.78,704
317099,Client_17098,62.0,Self Employed,Bengaluru,74232.29,663
317100,Client_17099,20.0,Salaried,Bengaluru,53138.27,687
317101,Client_17100,58.0,Salaried,Bengaluru,82288.06,801
317102,Client_17101,59.0,Student,Jaipur,75526.25,757
317103,Client_17102,41.0,Self Employed,Jaipur,55629.29,689
317104,Client_17103,75.0,Student,Chennai,41070.43,794
317105,Client_17104,73.0,Self Employed,Delhi,40797.79,777
317106,Client_17105,68.0,Business,Chennai,71146.19,673
317107,Client_17106,43.0,Retired,Chennai,17146.27,783
317108,Client_17107,42.0,Self Employed,Bengaluru,94802.08,737
317109,Client_17108,71.0,Self Employed ,Bengaluru,99747.66,727
317110,Client_17109,27.0,Salaried,Pune,202922.2,711
317111,Client_17110,19.0,Retired,Jaipur,51194.32,706
317112,Client_17111,36.0,Self Employed,Jaipur,42485.88,553
317113,Client_17112,70.0,Self Employed,Pune,94073.77,663
317114,Client_17113,74.0,Student,Chennai,76620.09,763
317115,Client_17114,64.0,Retired,Mumbai,202032.33,749
317116,Client_17115,75.0,Retired,Mumbai,40795.25,756
317117,Client_17116,66.0,Retired,Pune,96340.42,682
317118,Client_17117,56.0,Retired,Mumbai,77929.89,747
317119,Client_17118,71.0,Self Employed,Mumbai,26839.14,676
317120,Client_17119,66.0,Student,Bengaluru,97320.48,717
317121,Client_17120,55.0,Business,Delhi,40073.48,759
317122,Client_17121,23.0,Business,Jaipur,49801.19,798
317123,Client_17122,69.0,Retired,Kolkata,45908.23,729
317124,Client_17123,54.0,Self Employed,Kolkata,68445.01,684
317125,Client_17124 ,50.0,Business,Chennai,143016.83,802
317126,Client_17125,56.0,Self Employed,Chennai,44489.46,727
317127,Client_17126,26.0,Business,Bengaluru,150724.52,711
317128,Client_17127,37.0,Retired,Jaipur,42674.47,722
317129,Client_17128,51.0,Student,Chennai,15492.15,615
317130,Client_17129,53.0,Self Employed,Kolkata,66979.22,734
317131,Client_17130,57.0,Business,Pune,37790.76,780
317132,Client_17131,23.0,Business,Jaipur,47280.06,703
317133,Client_17132,61.0,Retired,Mumbai,104211.54,685
317134,Client_17133,,Business,Kolkata,71675.67,710
317135,Client_17134,72.0,Salaried,Kolkata,61865.08,663
317136,Client_17135,57.0,Retired,Kolkata,109080.56,702
317137,Client_17136,45.0,Business,Pune,50365.13,663
317138,Client_17137,51.0,Salaried,Mumbai,149030.2,756
317139,Client_17138,47.0,Student,Kolkata,42765.58,785
317140,Client_17139,18.0,Business,Kolkata,92987.91,616
317141,Client_17140,58.0,Student,Pune,46764.77,734
317142,Client_17141,63.0,Salaried,Chennai,87369.4,740
317143,Client_17142,54.0,Salaried,Delhi,66535.38,678
317144,Client_17143,24.0,Student,Mumbai,78480.04,682
317145,Client_17144,35.0,Retired,Mumbai,43234.28,674
317146,Client_17145,35.0,Student,Bengaluru,158291.11,900
317147,Client_17146,43.0,Salaried,Delhi,32672.04,716
317148,Client_17147,72.0,Business,Bengaluru,91206.81,588
317149,Client_17148,57.0,Retired,Delhi,88457.64,755
317150,Client_17149,48.0,Salaried ,Mumbai,95425.64,867
317151,Client_17150,19.0,Self Employed,Jaipur,50137.35,706
317152,Client_17151,24.0,Business,Kolkata,42908.9,682
317153,Client_17152,53.0,Salaried,Bengaluru,99554.7,764
317154,Client_17153,25.0,Business,Delhi,27317.7,742
317155,Client_17154,57.0,Salaried,Chennai,47344.81,697
317156,Client_17155,24.0,Retired,Chennai,49550.51,705
317157,Client_17156,51.0,Self Employed,Jaipur,111998.34,727
317158,Client_17157,59.0,Business,Bengaluru,42461.85,687
317159,Client_17158,53.0,Self Employed,Delhi,33008.39,770
317160,Client_17159,59.0,Student,Pune,76713.13,872
317161,Client_17160,52.0,Self Employed,Bengaluru,193563.96,708
317162,Client_17161,69.0,Salaried,Bengaluru,55372.26,727
317163,Client_17162,40.0,Salaried,Pune,98368.06,743
317164,Client_17163,55.0,Student,Mumbai,61848.93,733
317165,Client_17164,19.0,Salaried,Chennai,102816.74,655
317166,Client_17165,35.0,Student,Kolkata,47989.77,782
317167,Client_17166,18.0,Self Employed,Mumbai,83613.09,865
317168,Client_17167,22.0,Self Employed,Delhi,31045.95,589
317169,Client_17168,70.0,Salaried,Jaipur,56909.03,606
317170,Client_17169,34.0,Business,Bengaluru,109436.52,752
317171,Client_17170,51.0,Self Employed,Mumbai,183146.76,548
317172,Client_17171,19.0,Business,Jaipur,120554.53,737
317173,Client_17172,50.0,Student,Delhi,38375.58,710
317174,Client_17173,52.0,Salaried,Jaipur,25236.0,669
317175,Client_17174,75.0,Business,Delhi,16920.49,765
317176,Client_17175,25.0,Retired,Bengaluru,39956.05,628
317177,Client_17176,51.0,Business,Delhi,154271.91,696
317178,Client_17177,20.0,Retired,Delhi,52815.32,767
317179,Client_17178,61.0,Business,Delhi,16360.74,691
317180,Client_17179,69.0,Salaried,Delhi,81657.52,752
317181,Client_17180,60.0,Business,Chennai,79311.04,788
317182,Client_17181,57.0,Salaried,Jaipur,75252.24,667
317183,Client_17182,68.0,Business,Mumbai,57954.38,765
317184,Client_17183,24.0,Student,Mumbai,34998.19,780
317185,Client_17184,56.0,Student,Delhi,70462.12,664
317186,Client_17185,42.0,Salaried,Pune,56565.8,616
317187,Client_17186,42.0,Retired,Jaipur,70630.55,634
317188,Client_17187,66.0,Student,Bengaluru,42311.68,688
317189,Client_17188,19.0,Self Employed,Jaipur,93698.22,720
317190,Client_17189,64.0,Retired,Kolkata,79936.13,788
317191,Client_17190,50.0,Business,Jaipur,47314.8,588
317192,Client_17191,56.0,Retired,Kolkata,46025.68,656
317193,Client_17192,23.0,Salaried,Jaipur,52578.38,757
317194,Client_17193,49.0,Self Employed,Delhi,61287.78,723
317195,Client_17194,59.0,Salaried,Mumbai,62743.09,687
317196,Client_17195,18.0,Retired,Delhi,97726.93,800
317197,Client_17196,19.0,Retired,Delhi,258435.21,628
317198,Client_17197,36.0,Salaried,Pune,31715.16,603
317199,Client_17198,60.0,Business,Pune,49182.83,782
317200,Client_17199,54.0,Retired,Pune,62188.53,663
317201,Client_17200,58.0,Retired,Delhi,50369.51,733
317202,Client_17201,35.0,Student,Pune,103230.36,732
317203,Client_17202,72.0,Retired,Delhi,72171.48,672
317204,Client_17203,40.0,Salaried,Delhi,19269.84,892
317205,Client_17204,21.0,Self Employed,Jaipur,53579.09,718
317206,Client_17205,59.0,Retired,Pune,42393.46,722
317207,Client_17206,44.0,Student,Delhi,76483.7,625
317208,Client_17207,48.0,Business,Mumbai,62654.06,761
317209,Client_17208,60.0,Salaried,Jaipur,69631.18,837
317210,Client_17209,54.0,Salaried,Jaipur,42612.09,681
317211,Client_17210,65.0,Retired,Kolkata,69286.73,602
317212,Client_17211,34.0,Salaried,Chennai,74488.26,685
317213,Client_17212,42.0,Self Employed,Kolkata,77126.56,792
317214,Client_17213,55.0,Salaried,Kolkata,84383.63,832
317215,Client_17214,52.0,Retired,Delhi,81087.47,745
317216,Client_17215,58.0,Self Employed,Chennai,31758.11,677
317217,Client_17216,43.0,Retired,Chennai,100589.86,750
317218,Client_17217,51.0,Self Employed,Pune,69293.59,798
317219,Client_17218,74.0,Retired,Chennai,107435.35,686
317220,Client_17219,68.0,Self Employed,Pune,54073.49,803
317221,Client_17220,54.0,Student,Chennai,28744.17,669
317222,Client_17221,68.0,Salaried,Mumbai,75811.22,665
317223,Client_17222,20.0,Retired,Chennai,51572.08,732
317224,Client_17223,41.0,Self Employed,Jaipur,42896.77,760
317225,Client_17224,41.0,Retired,Delhi,47904.97,786
317226,Client_17225,48.0,Salaried,Chennai,78525.34,688
317227,Client_17226,18.0,Student,Jaipur,146775.7,836
317228,Client_17227,32.0,Student,Bengaluru,51022.93,723
317229,Client_17228,30.0,Student,Bengaluru,537600.55,700
317230,Client_17229,61.0,Self Employed,Pune,113588.25,774
317231,Client_17230,66.0,Retired,Chennai,54452.27,742
317232,Client_17231,61.0,Self Employed,Pune,78168.82,649
317233,Client_17232,41.0,Business,Bengaluru,42998.05,778
317234,Client_17233,73.0,Student,Mumbai,49889.49,731
317235,Client_17234,39.0,Salaried,Delhi,65894.83,788
317236,Client_17235,28.0,Salaried,Bengaluru,37391.1,655
317237,Client_17236,59.0,Student,Chennai,114982.0,666
317238,Client_17237,28.0,Salaried,Delhi,25123.59,653
317239,Client_17238,48.0,Retired,Bengaluru,84205.41,773
317240,Client_17239,69.0,Retired,Mumbai,193680.98,806
317241,Client_17240,25.0,Self Employed,Jaipur,131950.27,781
317242,Client_17241,27.0,Business,Mumbai,70230.86,722
317243,Client_17242,75.0,Self Employed,Pune,46266.71,632
317244,Client_17243,30.0,Salaried,Chennai,27277.06,861
317245,Client_17244,31.0,Self Employed,Delhi,73931.12,629
317246,Client_17245,61.0,Salaried,Mumbai,48499.22,734
317247,Client_17246,59.0,Retired,Kolkata,117519.2,783
317248,Client_17247,22.0,Self Employed,Pune,101954.02,724
317249,Client_17248,75.0,Retired,Chennai,50758.22,677
317250,Client_17249,58.0,Salaried,Pune,18812.44,715
317251,Client_17250,60.0,Business,Delhi,124705.73,771
317252,Client_17251,68.0,Salaried,Mumbai,72798.34,643
317253,Client_17252,37.0,Business,Bengaluru,83368.43,741
317254,Client_17253,34.0,Student,Mumbai,38944.42,652
317255,Client_17254,25.0,Student,Kolkata,52213.52,719
317256,Client_17255,43.0,Salaried,Mumbai,40277.09,790
317257,Client_17256,19.0,Retired,Mumbai,113057.66,643
317258,Client_17257,21.0,Business,Pune,69449.26,728
317259,Client_17258,32.0,Salaried,Chennai,57713.11,736
317260,Client_17259,49.0,Salaried,Jaipur,89214.01,824
317261,Client_17260,57.0,Self Employed,Jaipur,159445.21,771
317262,Client_17261,22.0,Self Employed,Pune,24803.81,703
317263,Client_17262,40.0,Student,Mumbai,64832.59,738
317264,Client_17263,37.0,Student,Bengaluru,46353.02,843
317265,Client_17264,65.0,Retired,Jaipur,40614.96,689
317266,Client_17265,59.0,Salaried,Chennai,25813.43,615
317267,Client_17266,56.0,Self Employed,Kolkata,42378.68,733
317268,Client_17267,23.0,Student,Jaipur,113469.38,703
317269,CLIENT_17268,42.0,Student,Delhi,55432.21,740
317270,Client_17269,62.0,Self Employed,Bengaluru,44171.16,824
317271,Client_17270,33.0,Salaried,Bengaluru,124800.4,627
317272,Client_17271,34.0,Student,Jaipur,67179.76,752
317273,,38.0,Student,Delhi,28037.98,741
317274,Client_17273,49.0,Retired,Kolkata,102742.21,695
317275,Client_17274,56.0,Salaried,Bengaluru,88163.53,659
317276,Client_17275,67.0,Salaried,Bengaluru,80228.63,613
317277,Client_17276,28.0,Retired,Bengaluru,43235.79,692
317278,Client_17277,29.0,Salaried,Jaipur,230385.03,705
317279,Client_17278,26.0,Student,Delhi,76464.84,753
317280,Client_17279,39.0,Business,Mumbai,34417.73,865
317281,Client_17280,63.0,Retired,Kolkata,24341.99,820
317282,Client_17281,29.0,Student,Pune,40701.5,624
317283,,66.0,Student,Pune,89656.47,758
317284,Client_17283,64.0,Student,Mumbai,66049.34,754
317285,Client_17284,61.0,Self Employed,Mumbai,43162.56,722
317286,Client_17285,74.0,Student,Bengaluru,67096.83,751
317287,Client_17286,19.0,Student,Chennai,65723.46,765
317288,Client_17287,52.0,Self Employed,Bengaluru,113221.02,780
317289,Client_17288,35.0,Student,Jaipur,117634.89,627
317290,Client_17289,66.0,Retired,Chennai,61405.87,739
317291,Client_17290,27.0,Self Employed,Mumbai,284085.12,829
317292,Client_17291,62.0,Student,Mumbai,44409.55,659
317293,Client_17292,51.0,Retired,Kolkata,44338.95,747
317294,Client_17293,20.0,Student,Delhi,85013.68,714
317295,Client_17294,26.0,Business,Jaipur,98142.1,716
317296,Client_17295,62.0,Student,Chennai,34421.47,756
317297,Client_17296,28.0,Student,Delhi,78828.27,697
317298,Client_17297,49.0,Salaried,Delhi,67167.56,768
317299,Client_17298,73.0,Retired,Jaipur,86939.73,680
317300,Client_17299,19.0,Salaried,Delhi,142337.82,729
317301,Client_17300,70.0,Self Employed,Chennai,37117.67,712
317302,Client_17301,21.0,Student,Chennai,26251.93,690
317303,Client_17302,41.0,Salaried,Delhi,76095.92,670
317304,Client_17303,74.0,Student,Pune,110940.05,693
317305,Client_17304,43.0,Retired,Mumbai,57226.54,656
317306,Client_17305,38.0,Student,Delhi,32443.1,806
317307,Client_17306,62.0,Retired,Bengaluru,129478.33,782
317308,Client_17307,48.0,Business,Mumbai,46037.73,735
317309,Client_17308,69.0,Retired,Chennai,38989.79,784
317310,Client_17309,49.0,Retired,Kolkata,72432.93,779
317311,Client_17310,60.0,Self Employed,Mumbai,44310.9,675
317312,Client_17311,43.0,Student,Kolkata,43394.54,732
317313,Client_17312,43.0,Retired,Bengaluru,38479.84,705
317314,Client_17313,44.0,Business,Bengaluru,92276.49,694
317315,Client_17314,49.0,Student,Bengaluru,38518.52,900
317316,Client_17315,60.0,Retired,Bengaluru,58106.91,763
317317,Client_17316,68.0,Student,Pune,70830.05,685
317318,Client_17317,73.0,Business,Bengaluru,63097.52,799
317319,Client_17318,75.0,Salaried,Chennai,91045.12,767
317320,Client_17319,32.0,Salaried,Mumbai,29761.51,732
317321,Client_17320,67.0,Student,Jaipur,29512.11,840
317322,Client_17321,48.0,Business,Kolkata,92015.58,627
317323,Client_17322,74.0,Retired,Chennai,126231.09,650
317324,Client_17323,74.0,Self Employed,Jaipur,78519.38,718
317325,Client_17324,43.0,Student,Bengaluru,54174.07,783
317326,Client_17325,40.0,Salaried,Chennai,123846.79,603
317327,Client_17326,21.0,Salaried,Jaipur,55981.3,739
317328,Client_17327,44.0,Retired,Bengaluru,119281.24,607
317329,Client_17328,43.0,Salaried,Chennai,45768.95,671
317330,Client_17329,60.0,Student,Delhi,61781.5,846
317331,Client_17330,27.0,Salaried,Chennai,106500.07,575
317332,Client_17331,44.0,Retired,Delhi,116784.19,653
317333,Client_17332,38.0,Retired,Bengaluru,29760.68,803
317334,Client_17333,49.0,Self Employed,Kolkata,46151.04,734
317335,Client_17334,18.0,Business,Jaipur,84122.34,775
317336,Client_17335,66.0,Self Employed,Chennai,56818.04,679
317337,Client_17336,41.0,Student,Chennai,197696.33,707
317338,Client_17337,27.0,Self Employed,Kolkata,72500.24,733
317339,Client_17338,28.0,Self Employed,Chennai,36959.94,597
317340,Client_17339,22.0,Self Employed,Mumbai,65314.46,673
317341,Client_17340,69.0,Retired,Bengaluru,77431.3,815
317342,Client_17341,51.0,Business,Mumbai,62327.6,739
317343,Client_17342,35.0,Self Employed,Mumbai,36919.8,744
317344,Client_17343,74.0,Self Employed,Bengaluru,55887.75,688
317345,Client_17344,35.0,Business,Chennai,112920.73,651
317346,Client_17345,32.0,Salaried,Pune,32830.96,747
317347,Client_17346,35.0,Student,Mumbai,35881.28,761
317348,Client_17347,23.0,Business,Bengaluru,53887.41,752
317349,Client_17348,29.0,Business,Mumbai,97366.5,514
317350,Client_17349,23.0,Salaried,Pune,24317.97,718
317351,Client_17350,43.0,Retired,Chennai,94162.3,733
317352,Client_17351,30.0,Business,Mumbai,44661.02,791
317353,Client_17352,60.0,Self Employed,Chennai,76956.36,722
317354,Client_17353,19.0,Self Employed,Jaipur,117373.6,798
317355,Client_17354,36.0,Business,Kolkata,66442.34,712
317356,Client_17355,69.0,Salaried,Chennai,106238.38,743
317357,Client_17356,58.0,Student,Bengaluru,51641.06,768
317358,Client_17357,60.0,Retired,Bengaluru,116593.16,715
317359,Client_17358,52.0,Retired,Chennai,136856.48,761
317360,Client_17359,24.0,Self Employed,Delhi,53225.62,784
317361,Client_17360,68.0,Business,Mumbai,298737.25,655
317362,Client_17361,30.0,Self Employed,Jaipur,58323.9,752
317363,Client_17362,37.0,Retired,Jaipur,176265.88,715
317364,Client_17363,21.0,,Mumbai,53380.94,823
317365,Client_17364,49.0,Business,Bengaluru,62154.24,577
317366,Client_17365,66.0,Retired,Kolkata,88557.53,770
317367,Client_17366,25.0,Salaried,Bengaluru,29850.05,681
317368,Client_17367,45.0,Salaried,Delhi,27904.23,578
317369,Client_17368,49.0,Business,Chennai,94399.96,722
317370,Client_17369,18.0,Retired,Pune,34166.37,777
317371,Client_17370,50.0,Student,Delhi,74987.59,663
317372,Client_17371 ,60.0,Salaried,Chennai,50990.34,713
317373,Client_17372,36.0,Student,Mumbai,153681.44,712
317374,Client_17373,52.0,Retired,Chennai,226303.7,793
317375,Client_17374,32.0,Self Employed,Pune,54058.01,756
317376,Client_17375,64.0,Self Employed,Chennai,86545.57,657
317377,Client_17376,52.0,Retired,Pune,97749.0,722
317378,Client_17377,72.0,Student,Jaipur,157056.08,671
317379,Client_17378,30.0,Salaried,Pune,238514.95,828
317380,Client_17379,24.0,Self Employed,Delhi,45631.05,797
317381,Client_17380,41.0,Salaried,Bengaluru,55030.37,609
317382,Client_17381,37.0,Retired,Bengaluru,27333.36,628
317383,Client_17382,27.0,Retired,Chennai,60760.82,657
317384,Client_17383,44.0,Business,Pune,55162.7,740
317385,Client_17384,46.0,Business,Chennai,45705.88,777
317386,Client_17385,26.0,Salaried,Mumbai,97812.49,791
317387,Client_17386,69.0,Self Employed,Pune,46799.13,586
317388,Client_17387,40.0,Self Employed,Chennai,45210.41,772
317389,Client_17388,58.0,Student,Chennai,119293.27,754
317390,Client_17389,24.0,Salaried,Delhi,108966.79,572
317391,Client_17390,50.0,Student,Delhi,82322.33,765
317392,Client_17391,42.0,Business,Chennai,122196.88,715
317393,Client_17392,21.0,Business,Bengaluru,119796.46,751
317394,Client_17393,67.0,Business,Jaipur,192661.0,629
317395,Client_17394,32.0,Retired,Jaipur,52052.96,840
